,trajectory,next step rate,step name
0,..........+..........,4.765020e+08,f_off_core_27
1,(.........+........).,3.205307e+08,b_off_core_119
2,..........+..........,4.765020e+08,f_backfray-end_47
3,.......(.(+.......).),5.031220e+09,b_sliding_218
4,.........(+........).,3.205307e+08,b_backfray-end_220
5,..........+..........,4.765020e+08,f_off_core_40
6,.....(....+........).,2.000000e+09,f_backfray-end_189
7,.....(..(.+.....)..).,2.000000e+09,f_backfray-end_191
8,.....(..((+....))..).,6.499047e+09,b_backfray-end_186
9,........((+....))....,6.499047e+09,b_backfray-end_196
10,.........(+....).....,2.000000e+09,f_backfray-end_195
11,........((+....))....,2.000000e+09,f_backfray-end_197
12,.....(..((+....))..).,6.499047e+09,b_backfray-end_186
13,........((+....))....,6.499047e+09,b_backfray-end_196
14,.........(+....).....,2.000000e+09,f_backfray-end_195
15,........((+....))....,2.000000e+09,f_backfray-end_197
16,.....(..((+....))..).,6.499047e+09,b_backfray-end_186
17,........((+....))....,6.499047e+09,b_backfray-end_196
18,.........(+....).....,2.000000e+09,f_backfray-end_195
19,........((+....))....,6.499047e+09,b_backfray-end_196
20,.........(+....).....,2.000000e+09,f_backfray-end_195
21,........((+....))....,6.499047e+09,b_backfray-end_196
22,.........(+....).....,2.000000e+09,f_backfray-end_195
23,........((+....))....,6.499047e+09,b_backfray-end_196
24,.........(+....).....,3.205307e+08,b_off_core_194
25,..........+..........,4.765020e+08,f_off_core_20
26,..(.......+....).....,2.000000e+09,f_backfray-end_83
27,..((......+...)).....,3.450225e+07,b_backfray-end_81
28,...(......+...)......,2.000000e+09,f_backfray-end_85
29,..((......+...)).....,2.256100e+07,b_backfray-end_80
30,..(.......+....).....,2.000000e+09,f_backfray-end_83
31,..((......+...)).....,3.450225e+07,b_backfray-end_81
32,...(......+...)......,2.000000e+09,f_backfray-end_85
33,..((......+...)).....,3.450225e+07,b_backfray-end_81
34,...(......+...)......,2.000000e+09,f_backfray-end_85
35,..((......+...)).....,2.256100e+07,b_backfray-end_80
36,..(.......+....).....,2.000000e+09,f_backfray-end_83
37,..((......+...)).....,3.450225e+07,b_backfray-end_81
38,...(......+...)......,2.000000e+09,f_backfray-end_85
39,..((......+...)).....,2.256100e+07,b_backfray-end_80
40,..(.......+....).....,2.000000e+09,f_backfray-end_83
41,..((......+...)).....,2.256100e+07,b_backfray-end_80
42,..(.......+....).....,2.000000e+09,f_backfray-end_83
43,..((......+...)).....,2.256100e+07,b_backfray-end_80
44,..(.......+....).....,2.000000e+09,f_backfray-end_83
45,..((......+...)).....,3.450225e+07,b_backfray-end_81
46,...(......+...)......,2.000000e+09,f_backfray-end_85
47,..((......+...)).....,2.256100e+07,b_backfray-end_80
