,trajectory,next step rate,step name
0,..........+..........,4.765020e+08,f_on_core_5
1,.....(....+....).....,3.205307e+08,b_on_core_266
2,..........+..........,4.765020e+08,f_on_core_2
3,..(.......+.......)..,2.000000e+09,f_zipping_249
4,.(((......+......))).,2.000000e+09,f_zipping_251
5,(((((.....+.....))))),2.000000e+09,f_zipping_234
6,((((((....+....)))))),3.374497e+07,b_zipping_236
7,(((((.....+.....))))),2.000000e+09,f_zipping_234
8,((((((....+....)))))),2.000000e+09,f_zipping_237
9,(((((((...+...))))))),2.000000e+09,f_zipping_239
10,((((((((..+..)))))))),2.000000e+09,f_zipping_242
11,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
12,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
13,(((((((((.+.))))))))),2.256100e+07,b_zipping_243
14,((((((((..+..)))))))),2.000000e+09,f_zipping_242
15,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
16,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
17,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
18,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
19,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
20,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
21,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
22,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
23,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
24,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
25,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
26,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
27,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
28,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
29,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
30,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
31,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
32,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
33,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
34,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
35,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
36,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
37,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
38,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
39,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
40,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
41,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
42,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
43,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
44,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
45,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
46,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
47,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
48,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
49,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
50,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
51,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
52,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
53,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
54,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
55,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
56,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
57,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
58,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
59,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
60,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
61,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
62,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
63,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
64,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
65,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
66,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
67,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
68,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
69,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
70,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
71,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
72,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
73,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
74,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
75,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
76,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
77,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
78,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
79,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
80,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
81,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
82,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
83,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
84,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
85,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
86,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
87,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
88,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
89,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
90,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
91,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
92,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
93,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
94,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
95,.(((((((((+))))))))).,5.869956e+07,b_zipping_276
96,..((((((((+))))))))..,3.450225e+07,b_zipping_286
97,...(((((((+)))))))...,2.000000e+09,f_zipping_284
98,..((((((((+))))))))..,2.000000e+09,f_zipping_287
99,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
100,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
101,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
102,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
103,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
104,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
105,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
106,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
107,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
108,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
109,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
110,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
111,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
112,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
113,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
114,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
115,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
116,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
117,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
118,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
119,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
120,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
121,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
122,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
123,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
124,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
125,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
126,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
127,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
128,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
129,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
130,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
131,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
132,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
133,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
134,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
135,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
136,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
137,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
138,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
139,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
140,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
141,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
142,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
143,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
144,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
145,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
146,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
147,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
148,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
149,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
150,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
151,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
152,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
153,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
154,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
155,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
156,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
157,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
158,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
159,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_275
160,((((((((((+)))))))))),3.374497e+07,b_zipping-end_308
161,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_244
162,((((((((((+)))))))))),5.869956e+07,b_zipping-end_309
