,trajectory,DG,next step rate,step name
0,..........+..........,0.0,2.499522e+06,on_nucleation-13
1,...(......+......)...,-0.4860420673588002,2.090752e+08,on_nucleation-210
2,..........+..........,0.0,3.124402e+06,off_nucleation-5
3,..(.......+.........),-0.2196709566059385,3.277737e+08,off_nucleation-72
4,..........+..........,0.0,3.124402e+06,off_nucleation-1
5,....(.....+...)......,-0.4860420673588002,2.090752e+08,off_nucleation-39
6,..........+..........,0.0,3.124402e+06,off_nucleation-9
7,.........(+..).......,-0.2196709566059385,3.277737e+08,off_nucleation-117
8,..........+..........,0.0,2.499522e+06,on_nucleation-16
9,......(...+...)......,-0.4860420673588002,2.090752e+08,on_nucleation-276
10,..........+..........,0.0,2.499522e+06,on_nucleation-16
11,......(...+...)......,-0.4860420673588002,2.090752e+08,on_nucleation-276
12,..........+..........,0.0,2.499522e+06,on_nucleation-15
13,.....(....+....).....,-0.2196709566059385,2.000000e+07,zipping-256
14,....((....+....))....,-2.0756277517050843,2.000000e+07,zipping-238
15,...(((....+....)))...,-4.153964040597557,2.000000e+07,zipping-216
16,..((((....+....))))..,-5.730067538904827,2.000000e+07,zipping-191
17,..(((((...+...)))))..,-7.57254214796496,2.000000e+07,zipping-195
18,..((((((..+..))))))..,-9.162127832311244,2.000000e+07,zipping-199
19,..(((((((.+.)))))))..,-11.004602441371375,2.000000e+07,zipping-203
20,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
21,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
22,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
23,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
24,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
25,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
26,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
27,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
28,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
29,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
30,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
31,(((((((((.+.))))))))),-13.538537634020095,2.356356e+06,zipping-143
32,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-173
33,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
34,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
35,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
36,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
37,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
38,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
39,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
40,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
41,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
42,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
43,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
