,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation2
1,....((((..+..))))....,2.000000e+09,f_zipping_12
2,...((((((.+.))))))...,2.000000e+09,f_zipping_23
3,..((((((((+))))))))..,2.000000e+09,f_zipping_24
4,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
5,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
6,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
7,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
8,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
9,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
10,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
11,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
12,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
13,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
14,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
15,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
16,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
17,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
18,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
19,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
20,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
21,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
22,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
23,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
24,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
25,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
26,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
27,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
28,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
29,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
30,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
31,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
32,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
33,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
34,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
35,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
36,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
37,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
38,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
39,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
40,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
41,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
42,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
43,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
44,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
45,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
46,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
47,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
48,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
49,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
50,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
51,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
