,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation7
1,......((((+))))......,2.000000e+09,f_zipping_14
2,.....(((((+))))).....,4.175274e+07,b_zipping_14
3,......((((+))))......,2.000000e+09,f_zipping_14
4,.....(((((+))))).....,4.175274e+07,b_zipping_14
5,......((((+))))......,2.000000e+09,f_zipping_14
6,.....(((((+))))).....,1.410479e+07,b_zipping_28
7,....((((((+))))))....,2.000000e+09,f_zipping_27
8,...(((((((+)))))))...,8.953679e+07,b_zipping_25
9,..((((((((+))))))))..,2.000000e+09,f_zipping_25
10,...(((((((+)))))))...,7.742828e+06,b_zipping_27
11,....((((((+))))))....,2.000000e+09,f_zipping_28
12,.....(((((+))))).....,4.175274e+07,b_zipping_14
13,......((((+))))......,2.000000e+09,f_zipping_14
14,.....(((((+))))).....,4.175274e+07,b_zipping_14
15,......((((+))))......,2.000000e+09,f_zipping_14
16,.....(((((+))))).....,4.175274e+07,b_zipping_14
17,......((((+))))......,2.000000e+09,f_zipping_14
18,.....(((((+))))).....,4.175274e+07,b_zipping_14
19,......((((+))))......,2.000000e+09,f_zipping_14
20,.....(((((+))))).....,4.175274e+07,b_zipping_14
21,......((((+))))......,2.000000e+09,f_zipping_14
22,.....(((((+))))).....,4.175274e+07,b_zipping_14
23,......((((+))))......,2.000000e+09,f_zipping_14
24,.....(((((+))))).....,4.175274e+07,b_zipping_14
25,......((((+))))......,2.000000e+09,f_zipping_14
26,.....(((((+))))).....,4.175274e+07,b_zipping_14
27,......((((+))))......,2.000000e+09,f_zipping_14
28,.....(((((+))))).....,4.175274e+07,b_zipping_14
29,......((((+))))......,2.000000e+09,f_zipping_14
30,.....(((((+))))).....,4.175274e+07,b_zipping_14
31,......((((+))))......,2.000000e+09,f_zipping_14
32,.....(((((+))))).....,4.175274e+07,b_zipping_14
33,......((((+))))......,2.000000e+09,f_zipping_14
34,.....(((((+))))).....,1.410479e+07,b_zipping_28
35,....((((((+))))))....,2.000000e+09,f_zipping_28
36,.....(((((+))))).....,4.175274e+07,b_zipping_14
37,......((((+))))......,2.000000e+09,f_zipping_14
38,.....(((((+))))).....,4.175274e+07,b_zipping_14
39,......((((+))))......,2.000000e+09,f_zipping_14
40,.....(((((+))))).....,1.410479e+07,b_zipping_28
41,....((((((+))))))....,2.000000e+09,f_zipping_28
42,.....(((((+))))).....,4.175274e+07,b_zipping_14
43,......((((+))))......,2.000000e+09,f_zipping_14
44,.....(((((+))))).....,4.175274e+07,b_zipping_14
45,......((((+))))......,2.000000e+09,f_zipping_14
46,.....(((((+))))).....,1.410479e+07,b_zipping_28
47,....((((((+))))))....,2.000000e+09,f_zipping_28
48,.....(((((+))))).....,4.175274e+07,b_zipping_14
49,......((((+))))......,2.000000e+09,f_zipping_14
50,.....(((((+))))).....,4.175274e+07,b_zipping_14
51,......((((+))))......,2.000000e+09,f_zipping_14
52,.....(((((+))))).....,4.175274e+07,b_zipping_14
53,......((((+))))......,2.000000e+09,f_zipping_14
54,.....(((((+))))).....,1.410479e+07,b_zipping_28
55,....((((((+))))))....,2.000000e+09,f_zipping_27
56,...(((((((+)))))))...,8.953679e+07,b_zipping_25
57,..((((((((+))))))))..,2.000000e+09,f_zipping_24
58,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
59,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
60,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
61,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
62,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
63,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
64,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
65,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
66,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
67,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
68,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
69,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
70,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
71,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
72,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
73,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
74,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
75,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
76,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
77,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
78,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
79,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
80,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
81,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
82,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
83,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
84,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
85,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
86,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
87,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
88,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
89,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
90,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
91,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
92,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
93,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
94,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
95,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
96,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
97,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
98,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
99,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
100,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
101,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
102,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
103,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
104,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
105,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
106,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
107,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
108,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
109,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
110,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
111,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
112,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
113,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
114,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
115,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
116,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
117,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
118,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
119,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
120,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
121,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
122,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
123,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
124,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
125,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
126,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
127,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
128,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
129,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
130,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
131,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
132,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
133,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
134,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
135,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
136,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
137,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
138,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
139,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
140,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
141,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
142,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
143,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
144,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
145,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
146,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
147,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
148,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
149,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
150,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
151,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
152,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
153,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
154,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
155,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
156,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
157,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
158,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
159,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
160,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
161,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
162,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
163,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
164,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
165,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
166,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
167,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
168,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
169,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
170,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
171,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
172,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
173,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
174,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
175,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
176,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
177,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
178,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
179,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
180,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
181,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
