,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation7
1,......((((+))))......,2.000000e+09,f_zipping_14
2,.....(((((+))))).....,1.410479e+07,b_zipping_28
3,....((((((+))))))....,2.000000e+09,f_zipping_27
4,...(((((((+)))))))...,8.953679e+07,b_zipping_25
5,..((((((((+))))))))..,2.000000e+09,f_zipping_24
6,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
7,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
8,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
9,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
10,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
11,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
12,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
13,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
14,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
15,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
16,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
17,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
18,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
19,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
20,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
21,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
22,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
23,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
24,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
25,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
26,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
27,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
28,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
29,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
30,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
31,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
32,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
33,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
34,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
35,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
36,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
37,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
38,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
39,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
40,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
41,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
42,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
43,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
44,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
45,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
46,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
47,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
48,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
49,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
50,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
51,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
52,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
53,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
54,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
55,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
56,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
57,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
58,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
59,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
60,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
61,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
62,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
63,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
64,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
65,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
66,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
67,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
68,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
69,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
70,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
71,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
72,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
73,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
74,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
75,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
76,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
77,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
78,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
79,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
80,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
81,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
82,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
83,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
84,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
85,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
86,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
87,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
88,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
89,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
90,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
91,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
92,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
93,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
94,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
95,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
96,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
97,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
98,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
99,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
100,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
101,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
102,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
103,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
104,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
105,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
106,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
107,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
108,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
109,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
110,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
111,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
112,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
113,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
114,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
115,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
116,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
117,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
118,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
119,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
120,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
121,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
122,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
123,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
124,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
125,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
126,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
127,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
128,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
129,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
130,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
131,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
132,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
133,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
134,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
135,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
136,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
137,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
138,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
139,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
140,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
141,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
142,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
143,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
144,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
145,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
146,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
147,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
148,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
149,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
150,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
151,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
152,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
153,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
154,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
155,((((((((((+)))))))))),1.768721e+08,b_zipping-end_20
156,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
157,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
158,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
159,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
160,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
161,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
162,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
163,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
164,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
165,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
166,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
167,((((((((((+)))))))))),9.088834e+08,b_zipping-end_26
168,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
169,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
170,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
171,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
172,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
173,((((((((((+)))))))))),3.384986e+08,b_zipping-end_22
