,trajectory,next step rate,step name
0,..........+..........,1.583031e+08,f_nucleation8
1,((((......+.)))).....,2.000000e+07,f_sliding-end_10
2,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
3,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
4,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
5,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
6,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
7,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
8,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
9,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
10,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
11,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
12,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
13,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
14,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
15,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
16,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
17,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
18,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
19,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
20,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
21,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
22,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
23,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
24,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
25,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
26,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
27,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
28,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
29,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
30,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
31,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
32,((((((((((+)))))))))),9.538058e+07,b_zipping-end_26
33,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
34,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
35,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
36,((((((((((+)))))))))),9.538058e+07,b_zipping-end_26
37,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
38,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
39,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
40,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
41,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
42,((((((((((+)))))))))),9.538058e+07,b_zipping-end_26
43,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
44,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
45,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
46,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
47,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
48,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
49,.(((((((((+))))))))).,7.742828e+06,b_zipping_28
50,..((((((((+))))))))..,2.000000e+09,f_zipping_29
51,...(((((((+)))))))...,4.175274e+07,b_zipping_31
52,....((((((+))))))....,2.000000e+09,f_zipping_32
53,.....(((((+))))).....,1.199880e+08,b_zipping_18
54,......((((+))))......,2.000000e+09,f_zipping_18
55,.....(((((+))))).....,5.595274e+07,b_zipping_32
56,....((((((+))))))....,2.000000e+09,f_zipping_32
57,.....(((((+))))).....,1.199880e+08,b_zipping_18
58,......((((+))))......,2.000000e+09,f_zipping_18
59,.....(((((+))))).....,1.199880e+08,b_zipping_18
60,......((((+))))......,2.000000e+09,f_zipping_18
61,.....(((((+))))).....,1.199880e+08,b_zipping_18
62,......((((+))))......,2.000000e+09,f_zipping_18
63,.....(((((+))))).....,1.199880e+08,b_zipping_18
64,......((((+))))......,2.000000e+09,f_zipping_18
65,.....(((((+))))).....,5.595274e+07,b_zipping_32
66,....((((((+))))))....,2.000000e+09,f_zipping_32
67,.....(((((+))))).....,1.199880e+08,b_zipping_18
68,......((((+))))......,2.000000e+09,f_zipping_18
69,.....(((((+))))).....,1.199880e+08,b_zipping_18
70,......((((+))))......,2.000000e+09,f_zipping_18
71,.....(((((+))))).....,1.199880e+08,b_zipping_18
72,......((((+))))......,2.000000e+09,f_zipping_18
73,.....(((((+))))).....,1.199880e+08,b_zipping_18
74,......((((+))))......,2.000000e+09,f_zipping_18
75,.....(((((+))))).....,1.199880e+08,b_zipping_18
76,......((((+))))......,2.000000e+09,f_zipping_18
77,.....(((((+))))).....,5.595274e+07,b_zipping_32
78,....((((((+))))))....,2.000000e+09,f_zipping_32
79,.....(((((+))))).....,1.199880e+08,b_zipping_18
80,......((((+))))......,2.000000e+09,f_zipping_18
81,.....(((((+))))).....,1.199880e+08,b_zipping_18
82,......((((+))))......,2.000000e+09,f_zipping_18
83,.....(((((+))))).....,5.595274e+07,b_zipping_32
84,....((((((+))))))....,2.000000e+09,f_zipping_31
85,...(((((((+)))))))...,4.175274e+07,b_zipping_31
86,....((((((+))))))....,2.000000e+09,f_zipping_32
87,.....(((((+))))).....,1.199880e+08,b_zipping_18
88,......((((+))))......,2.000000e+09,f_zipping_18
89,.....(((((+))))).....,5.595274e+07,b_zipping_32
90,....((((((+))))))....,2.000000e+09,f_zipping_32
91,.....(((((+))))).....,1.199880e+08,b_zipping_18
92,......((((+))))......,2.000000e+09,f_zipping_18
93,.....(((((+))))).....,1.199880e+08,b_zipping_18
94,......((((+))))......,2.000000e+09,f_zipping_18
95,.....(((((+))))).....,5.595274e+07,b_zipping_32
96,....((((((+))))))....,2.000000e+09,f_zipping_32
97,.....(((((+))))).....,5.595274e+07,b_zipping_32
98,....((((((+))))))....,2.000000e+09,f_zipping_31
99,...(((((((+)))))))...,1.410479e+07,b_zipping_29
100,..((((((((+))))))))..,2.000000e+09,f_zipping_28
101,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
102,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
103,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
104,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
105,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
106,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
107,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
108,((((((((((+)))))))))),9.538058e+07,b_zipping-end_26
109,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
110,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
111,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
112,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
113,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
114,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
115,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
116,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
117,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
118,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
119,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
120,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
121,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
122,((((((((((+)))))))))),9.088834e+08,b_zipping-end_30
123,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
