,trajectory,next step rate,step name
0,..........+..........,3.850521e+07,f_nucleation16
1,.....((...+........)),9.745817e+07,b_sliding_33
2,........(.+.......)..,1.550035e+09,b_sliding_34
3,........(.+........).,2.000000e+07,f_sliding_34
4,........(.+.......)..,1.550035e+09,b_sliding_34
5,........(.+........).,1.556126e+07,b_nucleation12
6,..........+..........,3.850521e+07,f_nucleation21
7,.(..(.....+....)..)..,1.229698e+10,b_sliding_27
8,......(...+.)........,2.000000e+07,f_sliding_26
9,(.((......+..)).)....,2.214862e+10,b_sliding_25
10,((........+...)).....,8.853220e+07,b_sliding_24
11,..(.......+.)........,2.000000e+07,f_sliding_24
12,((........+...)).....,8.853220e+07,b_sliding_24
13,..(.......+.)........,2.000000e+07,f_sliding_23
14,.(........+.)........,7.048169e+08,b_sliding_23
15,..(.......+.)........,2.000000e+07,f_sliding_24
16,((........+...)).....,8.853220e+07,b_sliding_24
17,..(.......+.)........,2.000000e+07,f_sliding_24
18,((........+...)).....,8.853220e+07,b_sliding_24
19,..(.......+.)........,2.000000e+07,f_sliding_23
20,.(........+.)........,7.048169e+08,b_sliding_23
21,..(.......+.)........,2.000000e+07,f_sliding_24
22,((........+...)).....,8.853220e+07,b_sliding_24
23,..(.......+.)........,2.000000e+07,f_sliding_24
24,((........+...)).....,8.853220e+07,b_sliding_24
25,..(.......+.)........,2.000000e+07,f_sliding_24
26,((........+...)).....,2.000000e+07,f_sliding_25
27,(.((......+..)).)....,2.214862e+10,b_sliding_25
28,((........+...)).....,8.853220e+07,b_sliding_24
29,..(.......+.)........,2.000000e+07,f_sliding_23
30,.(........+.)........,7.048169e+08,b_sliding_23
31,..(.......+.)........,2.000000e+07,f_sliding_24
32,((........+...)).....,8.853220e+07,b_sliding_24
33,..(.......+.)........,2.000000e+07,f_sliding_24
34,((........+...)).....,2.000000e+07,f_sliding_25
35,(.((......+..)).)....,2.214862e+10,b_sliding_25
36,((........+...)).....,8.853220e+07,b_sliding_24
37,..(.......+.)........,2.000000e+07,f_sliding_24
38,((........+...)).....,8.853220e+07,b_sliding_24
39,..(.......+.)........,2.000000e+07,f_sliding_23
40,.(........+.)........,7.048169e+08,b_sliding_23
41,..(.......+.)........,2.000000e+07,f_sliding_23
42,.(........+.)........,7.048169e+08,b_sliding_23
43,..(.......+.)........,2.000000e+07,f_sliding_24
44,((........+...)).....,2.000000e+07,f_sliding_25
45,(.((......+..)).)....,2.214862e+10,b_sliding_25
46,((........+...)).....,8.853220e+07,b_sliding_24
47,..(.......+.)........,9.572191e+06,b_nucleation13
48,..........+..........,3.850521e+07,f_nucleation12
49,........(.+........).,1.556126e+07,b_nucleation12
50,..........+..........,3.850521e+07,f_nucleation20
51,........(.+...)......,2.000000e+07,f_sliding_29
52,..(..(....+.....)..).,7.742294e+09,b_sliding_29
53,........(.+...)......,2.000000e+07,f_sliding_31
54,....(.((..+......)).),3.005523e+08,b_sliding_32
55,.....((...+........)),2.000000e+07,f_sliding_32
