,trajectory,next step rate,step name
0,..........+..........,3.850521e+07,f_nucleation6
1,.........(+).........,7.624032e+09,f_zipping_44
2,........((+))........,7.628092e+08,b_zipping_44
3,.........(+).........,7.624032e+09,f_zipping_44
4,........((+))........,7.628092e+08,b_zipping_44
5,.........(+).........,7.624032e+09,f_zipping_44
6,........((+))........,7.628092e+08,b_zipping_44
7,.........(+).........,7.624032e+09,f_zipping_44
8,........((+))........,7.628092e+08,b_zipping_44
9,.........(+).........,7.624032e+09,f_zipping_44
10,........((+))........,7.628092e+08,b_zipping_44
11,.........(+).........,7.624032e+09,f_zipping_44
12,........((+))........,7.628092e+08,b_zipping_44
13,.........(+).........,7.624032e+09,f_zipping_44
14,........((+))........,7.628092e+08,b_zipping_44
15,.........(+).........,7.624032e+09,f_zipping_44
16,........((+))........,7.628092e+08,b_zipping_44
17,.........(+).........,7.624032e+09,f_zipping_44
18,........((+))........,1.117329e+07,b_zipping_72
19,.......(((+))).......,7.624032e+09,f_zipping_71
20,......((((+))))......,8.515323e+08,b_zipping_71
21,.......(((+))).......,7.624032e+09,f_zipping_71
22,......((((+))))......,8.515323e+08,b_zipping_71
23,.......(((+))).......,7.624032e+09,f_zipping_71
24,......((((+))))......,8.515323e+08,b_zipping_71
25,.......(((+))).......,7.624032e+09,f_zipping_72
26,........((+))........,7.628092e+08,b_zipping_44
27,.........(+).........,7.624032e+09,f_zipping_44
28,........((+))........,7.628092e+08,b_zipping_44
29,.........(+).........,7.624032e+09,f_zipping_44
30,........((+))........,7.628092e+08,b_zipping_44
31,.........(+).........,7.624032e+09,f_zipping_44
32,........((+))........,7.628092e+08,b_zipping_44
33,.........(+).........,7.624032e+09,f_zipping_44
34,........((+))........,7.628092e+08,b_zipping_44
35,.........(+).........,7.624032e+09,f_zipping_44
36,........((+))........,7.628092e+08,b_zipping_44
37,.........(+).........,7.624032e+09,f_zipping_44
38,........((+))........,1.117329e+07,b_zipping_72
39,.......(((+))).......,7.624032e+09,f_zipping_71
40,......((((+))))......,8.515323e+08,b_zipping_71
41,.......(((+))).......,7.624032e+09,f_zipping_72
42,........((+))........,7.628092e+08,b_zipping_44
43,.........(+).........,7.624032e+09,f_zipping_44
44,........((+))........,7.628092e+08,b_zipping_44
45,.........(+).........,7.624032e+09,f_zipping_44
46,........((+))........,7.628092e+08,b_zipping_44
47,.........(+).........,7.624032e+09,f_zipping_44
48,........((+))........,7.628092e+08,b_zipping_44
49,.........(+).........,7.624032e+09,f_zipping_44
50,........((+))........,7.628092e+08,b_zipping_44
51,.........(+).........,7.624032e+09,f_zipping_44
52,........((+))........,7.628092e+08,b_zipping_44
53,.........(+).........,7.624032e+09,f_zipping_44
54,........((+))........,7.628092e+08,b_zipping_44
55,.........(+).........,7.624032e+09,f_zipping_44
56,........((+))........,7.628092e+08,b_zipping_44
57,.........(+).........,7.624032e+09,f_zipping_44
58,........((+))........,7.628092e+08,b_zipping_44
59,.........(+).........,7.624032e+09,f_zipping_44
60,........((+))........,7.628092e+08,b_zipping_44
61,.........(+).........,7.624032e+09,f_zipping_44
62,........((+))........,7.628092e+08,b_zipping_44
63,.........(+).........,7.624032e+09,f_zipping_44
64,........((+))........,7.628092e+08,b_zipping_44
65,.........(+).........,7.624032e+09,f_zipping_44
66,........((+))........,7.628092e+08,b_zipping_44
67,.........(+).........,7.624032e+09,f_zipping_44
68,........((+))........,7.628092e+08,b_zipping_44
69,.........(+).........,7.624032e+09,f_zipping_44
70,........((+))........,7.628092e+08,b_zipping_44
71,.........(+).........,7.624032e+09,f_zipping_44
72,........((+))........,7.628092e+08,b_zipping_44
73,.........(+).........,7.624032e+09,f_zipping_44
74,........((+))........,7.628092e+08,b_zipping_44
75,.........(+).........,7.624032e+09,f_zipping_44
76,........((+))........,7.628092e+08,b_zipping_44
77,.........(+).........,7.624032e+09,f_zipping_44
78,........((+))........,7.628092e+08,b_zipping_44
79,.........(+).........,7.624032e+09,f_zipping_44
80,........((+))........,7.628092e+08,b_zipping_44
81,.........(+).........,3.014395e+07,b_nucleation6
82,..........+..........,3.850521e+07,f_nucleation12
83,........(.+........).,2.000000e+07,f_sliding_34
84,........(.+.......)..,1.550035e+09,b_sliding_34
85,........(.+........).,2.000000e+07,f_sliding_34
