,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation6
1,((((......+......)))),2.000000e+09,f_zipping_8
2,(((((.....+.....))))),2.000000e+09,f_zipping_15
3,((((((....+....)))))),2.000000e+09,f_zipping_16
4,(((((((...+...))))))),2.000000e+09,f_zipping_17
5,((((((((..+..)))))))),2.000000e+09,f_zipping_18
6,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
7,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
8,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
9,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
10,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
11,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
12,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
13,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
14,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
15,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
16,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
17,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
18,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
19,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
20,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
21,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
22,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
23,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
24,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
25,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
26,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
27,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
28,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
29,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
30,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
31,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
32,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
33,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
34,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
35,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
36,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
37,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
38,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
39,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
40,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
41,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
42,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
43,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
44,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
45,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
46,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
47,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
48,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
49,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
50,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
51,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
52,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
53,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
54,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
55,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
56,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
57,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
58,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
59,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
60,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
61,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
62,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
63,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
64,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
65,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
66,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
67,((((((((((+)))))))))),2.378897e+08,b_zipping-end_22
68,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
69,((((((((((+)))))))))),4.983820e+07,b_zipping-end_26
70,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
71,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
72,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
73,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
74,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
75,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
76,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
77,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
78,(((((((((.+.))))))))),4.158874e+07,b_zipping_18
79,((((((((..+..)))))))),2.000000e+09,f_zipping_18
80,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
81,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
82,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
83,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
84,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
85,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
86,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
87,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
88,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
89,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
90,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
91,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
92,(((((((((.+.))))))))),4.158874e+07,b_zipping_18
93,((((((((..+..)))))))),2.000000e+09,f_zipping_18
94,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
95,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
