,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation4
1,....((((..+..))))....,2.000000e+09,f_zipping_12
2,...((((((.+.))))))...,2.000000e+09,f_zipping_23
3,..((((((((+))))))))..,2.000000e+09,f_zipping_24
4,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
5,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
6,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
7,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
8,(((((((((.+.))))))))),4.158874e+07,b_zipping_18
9,((((((((..+..)))))))),2.000000e+09,f_zipping_18
10,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
11,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
12,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
13,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
14,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
15,((((((((((+)))))))))),2.378897e+08,b_zipping-end_22
16,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
17,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
18,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
19,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
20,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
21,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
22,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
23,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
24,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
25,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
26,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
27,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
28,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
29,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
30,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
31,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
32,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
33,((((((((((+)))))))))),2.378897e+08,b_zipping-end_22
34,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_22
35,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
36,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
37,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
38,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
39,((((((((((+)))))))))),4.983820e+07,b_zipping-end_26
40,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_26
41,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
42,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
43,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
44,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
45,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
46,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
47,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
48,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
49,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
50,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
51,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
52,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
53,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
54,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
55,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
56,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
57,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
58,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
59,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
60,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
61,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
62,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
63,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
64,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_20
65,((((((((((+)))))))))),2.266856e+09,b_zipping-end_20
