,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation3
1,((((......+......)))),2.000000e+09,f_zipping_12
2,(((((.....+.....))))),2.000000e+09,f_zipping_19
3,((((((....+....)))))),2.000000e+09,f_zipping_20
4,(((((((...+...))))))),2.000000e+09,f_zipping_21
5,((((((((..+..)))))))),2.000000e+09,f_zipping_23
6,.((((((...+...)))))).,3.801323e+08,b_zipping_23
7,((((((((..+..)))))))),2.000000e+09,f_zipping_23
8,.((((((...+...)))))).,3.801323e+08,b_zipping_23
9,((((((((..+..)))))))),2.000000e+09,f_zipping_22
10,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
11,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
12,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
13,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
14,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
15,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
16,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
17,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
18,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
19,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
20,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
21,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
22,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
23,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
24,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
25,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
26,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
27,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
28,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
29,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
30,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
31,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
32,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
33,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
34,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
35,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
36,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
37,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
38,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
39,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
40,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
41,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
42,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
43,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
44,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
45,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
46,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
47,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
48,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
49,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
50,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
51,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
52,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
53,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
54,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
55,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
56,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
57,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
58,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
59,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
60,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
61,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
62,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
63,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
64,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
65,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
66,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
67,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
68,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
69,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
70,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
71,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
72,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
73,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
74,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
75,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
76,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
77,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
78,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
79,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
80,.(((((((((+))))))))).,5.595274e+07,b_zipping_28
81,..((((((((+))))))))..,2.000000e+09,f_zipping_29
82,...(((((((+)))))))...,1.199880e+08,b_zipping_29
83,..((((((((+))))))))..,2.000000e+09,f_zipping_28
84,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
85,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
86,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
87,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
88,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
89,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
90,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
91,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
92,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
93,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
94,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
95,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
96,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
97,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
98,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
99,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
100,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
101,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
102,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
103,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
104,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
105,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
106,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
107,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
108,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
109,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
110,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
111,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
112,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
113,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
114,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
115,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
116,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
