,trajectory,next step rate,step name
0,..........+..........,6.784416e+07,f_nucleation4
1,.((((.....+.....)))).,2.000000e+09,f_zipping_13
2,((((((....+....)))))),2.000000e+09,f_zipping_20
3,(((((((...+...))))))),2.000000e+09,f_zipping_21
4,((((((((..+..)))))))),2.000000e+09,f_zipping_23
5,.((((((...+...)))))).,3.801323e+08,b_zipping_23
6,((((((((..+..)))))))),4.259452e+08,b_zipping_21
7,(((((((...+...))))))),2.000000e+09,f_zipping_21
8,((((((((..+..)))))))),2.000000e+09,f_zipping_22
9,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
10,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
11,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
12,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
13,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
14,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
15,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
16,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
17,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
18,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
19,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
20,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
21,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
22,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
23,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
24,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
25,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
26,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
27,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
28,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
29,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
30,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
31,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
32,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
33,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
34,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
35,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
36,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
37,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
38,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
39,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
40,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
41,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
42,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
43,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
44,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
45,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
46,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
47,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
48,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
49,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
50,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
51,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
52,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
53,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
54,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
55,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
56,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
57,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
58,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
59,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
60,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
61,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
62,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
63,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
64,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
65,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
66,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
67,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
68,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
69,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
70,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
71,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
72,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
73,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
74,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
75,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
76,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
77,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
78,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
79,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
80,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
81,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
82,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
83,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
84,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
85,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
86,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
87,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
88,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
89,.(((((((((+))))))))).,5.595274e+07,b_zipping_28
90,..((((((((+))))))))..,2.000000e+09,f_zipping_28
91,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
92,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
93,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
94,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
95,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
96,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
97,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
98,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
99,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
100,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
101,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
102,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
103,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
104,((((((((((+)))))))))),4.238299e+08,b_zipping-end_30
105,.(((((((((+))))))))).,2.000000e+09,f_zipping-end_30
106,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
107,(((((((((.+.))))))))),2.000000e+09,f_zipping-end_24
108,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
109,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
110,((((((((((+)))))))))),8.944760e+08,b_zipping-end_26
111,.((((((((.+.)))))))).,2.000000e+09,f_zipping-end_26
112,((((((((((+)))))))))),1.002277e+09,b_zipping-end_24
